date,epiweek,year,month,geography,geography_code,geography_type,disease,metric,positivity_percent,positive_tests,total_tests,age,sex
2023-08-27,34,2023,8,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,5.08,255,5021,all,all
2023-09-03,35,2023,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.43,242,3766,all,all
2023-09-10,36,2023,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.24,288,4614,all,all
2023-09-17,37,2023,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.22,314,4349,all,all
2023-09-24,38,2023,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.17,377,6113,all,all
2023-10-01,39,2023,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.19,301,4189,all,all
2023-10-08,40,2023,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.58,273,4146,all,all
2023-10-15,41,2023,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,8.3,373,4495,all,all
2023-10-22,42,2023,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.43,300,4664,all,all
2023-10-29,43,2023,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.51,371,4939,all,all
2023-11-05,44,2023,11,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.9,272,3944,all,all
2023-11-12,45,2023,11,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.41,532,7182,all,all
2023-11-19,46,2023,11,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,9.2,379,4121,all,all
2023-11-26,47,2023,11,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.24,230,3177,all,all
2023-12-03,48,2023,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,8.5,307,3613,all,all
2023-12-10,49,2023,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.47,539,7216,all,all
2023-12-17,50,2023,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.32,261,4129,all,all
2023-12-24,51,2023,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,9.92,547,5514,all,all
2023-12-31,52,2023,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,8.1,469,5787,all,all
2024-01-07,1,2024,1,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,8.62,385,4464,all,all
2024-01-14,2,2024,1,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,8.73,528,6049,all,all
2024-01-21,3,2024,1,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.02,224,3723,all,all
2024-01-28,4,2024,1,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,5.14,328,6383,all,all
2024-02-04,5,2024,2,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,5.25,305,5804,all,all
2024-02-11,6,2024,2,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,5.64,255,4524,all,all
2024-02-18,7,2024,2,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,4.75,347,7308,all,all
2024-02-25,8,2024,2,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,4.12,176,4275,all,all
2024-03-03,9,2024,3,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,5.13,233,4545,all,all
2024-03-10,10,2024,3,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.78,120,3173,all,all
2024-03-17,11,2024,3,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,4.39,147,3345,all,all
2024-03-24,12,2024,3,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.29,191,5797,all,all
2024-03-31,13,2024,3,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.61,254,7044,all,all
2024-04-07,14,2024,4,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,2.85,208,7300,all,all
2024-04-14,15,2024,4,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,2.85,193,6769,all,all
2024-04-21,16,2024,4,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,2.31,89,3854,all,all
2024-04-28,17,2024,4,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,1.5,40,2659,all,all
2024-05-05,18,2024,5,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,2.02,74,3659,all,all
2024-05-12,19,2024,5,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,1.51,80,5315,all,all
2024-05-19,20,2024,5,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,1.3,40,3069,all,all
2024-05-26,21,2024,5,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,1.6,96,6010,all,all
2024-06-02,22,2024,6,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,2.57,186,7228,all,all
2024-06-09,23,2024,6,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.28,180,5496,all,all
2024-06-16,24,2024,6,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.64,235,6459,all,all
2024-06-23,25,2024,6,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.19,225,7044,all,all
2024-06-30,26,2024,6,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,2.64,69,2617,all,all
2024-07-07,27,2024,7,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.32,172,5184,all,all
2024-07-14,28,2024,7,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.18,164,5160,all,all
2024-07-21,29,2024,7,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.87,271,6997,all,all
2024-07-28,30,2024,7,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,4.91,217,4419,all,all
2024-08-04,31,2024,8,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,3.61,176,4879,all,all
2024-08-11,32,2024,8,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,4.41,272,6172,all,all
2024-08-18,33,2024,8,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,4.51,117,2594,all,all
2024-08-25,34,2024,8,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.83,285,4173,all,all
2024-09-01,35,2024,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.14,368,5993,all,all
2024-09-08,36,2024,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.31,312,4945,all,all
2024-09-15,37,2024,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,5.81,203,3496,all,all
2024-09-22,38,2024,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.15,230,3742,all,all
2024-09-29,39,2024,9,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.2,394,6354,all,all
2024-10-06,40,2024,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,5.77,368,6374,all,all
2024-10-13,41,2024,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.07,337,4768,all,all
2024-10-20,42,2024,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.53,428,6553,all,all
2024-10-27,43,2024,10,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.58,302,3982,all,all
2024-11-03,44,2024,11,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.53,305,4048,all,all
2024-11-10,45,2024,11,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.03,409,5818,all,all
2024-11-17,46,2024,11,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.42,293,3951,all,all
2024-11-24,47,2024,11,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.95,182,2618,all,all
2024-12-01,48,2024,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,6.7,409,6107,all,all
2024-12-08,49,2024,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,8.25,555,6731,all,all
2024-12-15,50,2024,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.15,323,4520,all,all
2024-12-22,51,2024,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,7.63,386,5060,all,all
2024-12-29,52,2024,12,South East,E12000008,Region,COVID-19,covid_19_testing_positivityByWeek,9.58,694,7243,all,all
2023-01-01,52,2023,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,8.62,593,6878,all,all
2023-01-08,1,2023,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.73,453,6732,all,all
2023-01-15,2,2023,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.79,299,6240,all,all
2023-01-22,3,2023,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.17,205,3323,all,all
2023-01-29,4,2023,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.07,194,3824,all,all
2023-02-05,5,2023,2,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.26,225,5276,all,all
2023-02-12,6,2023,2,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.59,365,6525,all,all
2023-02-19,7,2023,2,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.37,226,3548,all,all
2023-02-26,8,2023,2,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.82,269,5581,all,all
2023-03-05,9,2023,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.27,179,4188,all,all
2023-03-12,10,2023,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.65,278,5978,all,all
2023-03-19,11,2023,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.93,174,4432,all,all
2023-03-26,12,2023,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.66,207,5663,all,all
2023-04-02,13,2023,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.9,170,5870,all,all
2023-04-09,14,2023,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.05,138,6717,all,all
2023-04-16,15,2023,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.32,191,5755,all,all
2023-04-23,16,2023,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.48,76,3061,all,all
2023-04-30,17,2023,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.46,71,2891,all,all
2023-05-07,18,2023,5,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.08,139,6677,all,all
2023-05-14,19,2023,5,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.73,139,5100,all,all
2023-05-21,20,2023,5,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.28,105,4596,all,all
2023-05-28,21,2023,5,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.52,130,5156,all,all
2023-06-04,22,2023,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,1.41,91,6456,all,all
2023-06-11,23,2023,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.36,65,2750,all,all
2023-06-18,24,2023,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.54,73,2877,all,all
2023-06-25,25,2023,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.17,149,6881,all,all
2023-07-02,26,2023,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.48,89,2559,all,all
2023-07-09,27,2023,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.61,135,5174,all,all
2023-07-16,28,2023,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.7,261,7062,all,all
2023-07-23,29,2023,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.91,428,7245,all,all
2023-07-30,30,2023,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.48,128,3677,all,all
2023-08-06,31,2023,8,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.56,176,4941,all,all
2023-08-13,32,2023,8,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.25,252,5934,all,all
2023-08-20,33,2023,8,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.02,134,3335,all,all
2023-08-27,34,2023,8,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.74,210,3661,all,all
2023-09-03,35,2023,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.12,201,3286,all,all
2023-09-10,36,2023,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.51,283,6269,all,all
2023-09-17,37,2023,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.41,297,5490,all,all
2023-09-24,38,2023,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.66,342,5138,all,all
2023-10-01,39,2023,10,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.69,362,5414,all,all
2023-10-08,40,2023,10,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,8.36,606,7245,all,all
2023-10-15,41,2023,10,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,8.73,407,4661,all,all
2023-10-22,42,2023,10,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.37,421,6614,all,all
2023-10-29,43,2023,10,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.5,259,3987,all,all
2023-11-05,44,2023,11,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,7.34,450,6127,all,all
2023-11-12,45,2023,11,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.09,297,4879,all,all
2023-11-19,46,2023,11,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,7.73,568,7352,all,all
2023-11-26,47,2023,11,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,7.53,357,4742,all,all
2023-12-03,48,2023,12,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.22,201,3231,all,all
2023-12-10,49,2023,12,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,8.45,372,4400,all,all
2023-12-17,50,2023,12,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,7.24,421,5815,all,all
2023-12-24,51,2023,12,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,8.51,559,6565,all,all
2023-12-31,52,2023,12,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,9.19,655,7128,all,all
2024-01-07,1,2024,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.07,293,4825,all,all
2024-01-14,2,2024,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.84,404,6919,all,all
2024-01-21,3,2024,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.42,166,3061,all,all
2024-01-28,4,2024,1,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.46,360,5570,all,all
2024-02-04,5,2024,2,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.94,125,2528,all,all
2024-02-11,6,2024,2,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.3,159,2998,all,all
2024-02-18,7,2024,2,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.01,170,4242,all,all
2024-02-25,8,2024,2,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.52,259,5735,all,all
2024-03-03,9,2024,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.54,185,7280,all,all
2024-03-10,10,2024,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.19,213,5083,all,all
2024-03-17,11,2024,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.94,173,4389,all,all
2024-03-24,12,2024,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.54,104,2942,all,all
2024-03-31,13,2024,3,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.7,141,5222,all,all
2024-04-07,14,2024,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.78,80,2879,all,all
2024-04-14,15,2024,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.23,108,4847,all,all
2024-04-21,16,2024,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.6,134,5147,all,all
2024-04-28,17,2024,4,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.04,219,7195,all,all
2024-05-05,18,2024,5,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,1.43,41,2873,all,all
2024-05-12,19,2024,5,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.64,121,4591,all,all
2024-05-19,20,2024,5,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.2,125,5671,all,all
2024-05-26,21,2024,5,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.13,73,3433,all,all
2024-06-02,22,2024,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.01,85,4239,all,all
2024-06-09,23,2024,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,1.61,52,3228,all,all
2024-06-16,24,2024,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.82,137,4851,all,all
2024-06-23,25,2024,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.51,201,5726,all,all
2024-06-30,26,2024,6,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.59,109,3034,all,all
2024-07-07,27,2024,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,2.93,195,6663,all,all
2024-07-14,28,2024,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.33,258,5953,all,all
2024-07-21,29,2024,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.44,193,5604,all,all
2024-07-28,30,2024,7,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.92,195,4980,all,all
2024-08-04,31,2024,8,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,3.21,90,2807,all,all
2024-08-11,32,2024,8,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.27,188,4400,all,all
2024-08-18,33,2024,8,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.9,135,2754,all,all
2024-08-25,34,2024,8,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.92,229,3871,all,all
2024-09-01,35,2024,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.15,263,4278,all,all
2024-09-08,36,2024,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,4.59,232,5051,all,all
2024-09-15,37,2024,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,5.69,217,3814,all,all
2024-09-22,38,2024,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,6.88,343,4988,all,all
2024-09-29,39,2024,9,South West,E12000009,Region,COVID-19,covid_19_testing_positivityByWeek,7.28,189,2595,all,all
